COMMIT_CONFIDENCE	HIGH_1	MED_1	LOW_1	COMMIT_SEVERITY	HIGH_2	MED_2	LOW_2	COMMIT_CWES	UNIQUE_CWES	CWE_IDS
d76477099c5813034d06f0411bfbcdecaa1a9142	3157	58	19	d76477099c5813034d06f0411bfbcdecaa1a9142	31	50	3153	d76477099c5813034d06f0411bfbcdecaa1a9142	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
d9926d2491384421dc38d3e68720bfb1b486db2e	3189	59	19	d9926d2491384421dc38d3e68720bfb1b486db2e	31	50	3186	d9926d2491384421dc38d3e68720bfb1b486db2e	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
d9e40f721c228ef5370bdfc9198b84c5b9a18f4a	3158	58	19	d9e40f721c228ef5370bdfc9198b84c5b9a18f4a	31	49	3155	d9e40f721c228ef5370bdfc9198b84c5b9a18f4a	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
daa4af18d17a4fc3f3c88324a1a911cc1723e56a	3187	59	19	daa4af18d17a4fc3f3c88324a1a911cc1723e56a	31	50	3184	daa4af18d17a4fc3f3c88324a1a911cc1723e56a	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
dd09d46ccb7d96da748a40f8cf5b3b677eba96ba	3114	42	19	dd09d46ccb7d96da748a40f8cf5b3b677eba96ba	30	37	3108	dd09d46ccb7d96da748a40f8cf5b3b677eba96ba	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
dde90fc636c6241cda54830216306bce22656cb4	3132	58	19	dde90fc636c6241cda54830216306bce22656cb4	31	49	3129	dde90fc636c6241cda54830216306bce22656cb4	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
de05ea898e31bbe98234fa74f607e29e476ccacf	3187	59	19	de05ea898e31bbe98234fa74f607e29e476ccacf	31	50	3184	de05ea898e31bbe98234fa74f607e29e476ccacf	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
e0a3b4b822abe8988e084f4c687fbe72e9da8d82	3187	59	19	e0a3b4b822abe8988e084f4c687fbe72e9da8d82	31	50	3184	e0a3b4b822abe8988e084f4c687fbe72e9da8d82	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
e2521743b652b7d5dc589710742024e782a0da52	3158	58	19	e2521743b652b7d5dc589710742024e782a0da52	31	49	3155	e2521743b652b7d5dc589710742024e782a0da52	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
e255aa95fe329fc30fa4f4dc20cefab70348c5d5	3187	59	19	e255aa95fe329fc30fa4f4dc20cefab70348c5d5	31	50	3184	e255aa95fe329fc30fa4f4dc20cefab70348c5d5	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
e2a0884ecd4e277b6256ecb2c548a5b86adb8798	3187	59	19	e2a0884ecd4e277b6256ecb2c548a5b86adb8798	31	50	3184	e2a0884ecd4e277b6256ecb2c548a5b86adb8798	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
e4ccd4057dcc0525537ea15b14229bd97eec8d0b	3157	58	19	e4ccd4057dcc0525537ea15b14229bd97eec8d0b	31	50	3153	e4ccd4057dcc0525537ea15b14229bd97eec8d0b	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
e57305ee0cb85981f9e8fdeb85c371d1699f8899	3187	59	19	e57305ee0cb85981f9e8fdeb85c371d1699f8899	31	50	3184	e57305ee0cb85981f9e8fdeb85c371d1699f8899	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
e61e4d57d9bd2928c5faa57a69161b1a82e40204	3187	59	19	e61e4d57d9bd2928c5faa57a69161b1a82e40204	31	50	3184	e61e4d57d9bd2928c5faa57a69161b1a82e40204	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
e639283ac90f11adeb697fb92404fd70469ffa2d	3187	59	19	e639283ac90f11adeb697fb92404fd70469ffa2d	31	50	3184	e639283ac90f11adeb697fb92404fd70469ffa2d	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
f1149defc9e0d3dd302b3b28628d6df8d70070bc	3132	58	19	f1149defc9e0d3dd302b3b28628d6df8d70070bc	31	49	3129	f1149defc9e0d3dd302b3b28628d6df8d70070bc	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
f2a54f4e231f65e088998d40ab769d02f21bde9b	3158	58	19	f2a54f4e231f65e088998d40ab769d02f21bde9b	31	49	3155	f2a54f4e231f65e088998d40ab769d02f21bde9b	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
f2a742130d751443f3c3b3b64faa88b9943d554b	3187	59	19	f2a742130d751443f3c3b3b64faa88b9943d554b	31	50	3184	f2a742130d751443f3c3b3b64faa88b9943d554b	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
f2c7f8a6daf8c3b06ff6de13436596b2357d9516	3158	58	19	f2c7f8a6daf8c3b06ff6de13436596b2357d9516	31	49	3155	f2c7f8a6daf8c3b06ff6de13436596b2357d9516	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
f5aeb47a721a4a326bab1e59f690ef2781143a75	3157	58	19	f5aeb47a721a4a326bab1e59f690ef2781143a75	31	50	3153	f5aeb47a721a4a326bab1e59f690ef2781143a75	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
f7d3516dec7fc1bf0f63601d20d486801aa5d17d	3189	59	19	f7d3516dec7fc1bf0f63601d20d486801aa5d17d	31	50	3186	f7d3516dec7fc1bf0f63601d20d486801aa5d17d	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
fbba57d3b50efaf057ebc0841f6cbc8c7201e6bb	3114	42	19	fbba57d3b50efaf057ebc0841f6cbc8c7201e6bb	30	37	3108	fbba57d3b50efaf057ebc0841f6cbc8c7201e6bb	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
fd7c2780f57359be2c732470b3c2185564d60e38	3187	59	19	fd7c2780f57359be2c732470b3c2185564d60e38	31	50	3184	fd7c2780f57359be2c732470b3c2185564d60e38	12	78, 89, 94, 259, 327, 330, 377, 400, 502, 605, 703, 732
