COMMIT_CONFIDENCE	HIGH_1	MED_1	LOW_1	COMMIT_SEVERITY	HIGH_2	MED_2	LOW_2	COMMIT_CWES	UNIQUE_CWES	CWE_IDS
9fcdd0de5f452eb9d8b98c146ef1e4b08cb27823	60	1	0	9fcdd0de5f452eb9d8b98c146ef1e4b08cb27823	0	5	56	9fcdd0de5f452eb9d8b98c146ef1e4b08cb27823	6	20, 22, 78, 330, 502, 703
a03accff9c984a81fd4ba92335a121d76a766aae	60	1	0	a03accff9c984a81fd4ba92335a121d76a766aae	0	5	56	a03accff9c984a81fd4ba92335a121d76a766aae	6	20, 22, 78, 330, 502, 703
ae93d8fcc6e0aa0cc9ac4f93fdd06298dbb31859	60	1	0	ae93d8fcc6e0aa0cc9ac4f93fdd06298dbb31859	0	5	56	ae93d8fcc6e0aa0cc9ac4f93fdd06298dbb31859	6	20, 22, 78, 330, 502, 703
b470a47da778fc11716e0c43305937b396edaaa9	60	1	0	b470a47da778fc11716e0c43305937b396edaaa9	0	5	56	b470a47da778fc11716e0c43305937b396edaaa9	6	20, 22, 78, 330, 502, 703
bafea89ac9d11dc168bce923a65501ec74312afe	60	1	0	bafea89ac9d11dc168bce923a65501ec74312afe	0	5	56	bafea89ac9d11dc168bce923a65501ec74312afe	6	20, 22, 78, 330, 502, 703
bcc4235e2f6f329f872cc3df15c1956a75ba63bc	60	1	0	bcc4235e2f6f329f872cc3df15c1956a75ba63bc	0	5	56	bcc4235e2f6f329f872cc3df15c1956a75ba63bc	6	20, 22, 78, 330, 502, 703
be7d93cf40a54fdcb0103b5e3d5efc978958b75d	59	1	0	be7d93cf40a54fdcb0103b5e3d5efc978958b75d	0	5	55	be7d93cf40a54fdcb0103b5e3d5efc978958b75d	6	20, 22, 78, 330, 502, 703
bf81d94362691a37052107fd65a8de30026d668e	64	1	0	bf81d94362691a37052107fd65a8de30026d668e	0	6	59	bf81d94362691a37052107fd65a8de30026d668e	6	20, 22, 78, 330, 502, 703
c02259a39e62e1e0fd6d50ea00a1e9de31afc54d	62	1	0	c02259a39e62e1e0fd6d50ea00a1e9de31afc54d	0	5	58	c02259a39e62e1e0fd6d50ea00a1e9de31afc54d	6	20, 22, 78, 330, 502, 703
c13d2a946b1c2fc82596da3d2db251053aab32e9	59	1	0	c13d2a946b1c2fc82596da3d2db251053aab32e9	0	5	55	c13d2a946b1c2fc82596da3d2db251053aab32e9	6	20, 22, 78, 330, 502, 703
c51a84a6eedb296f0ba0462e280fb558729a70e3	62	1	0	c51a84a6eedb296f0ba0462e280fb558729a70e3	0	5	58	c51a84a6eedb296f0ba0462e280fb558729a70e3	6	20, 22, 78, 330, 502, 703
c61e0bcee523df8fd30512047a9c42d76b315712	60	1	0	c61e0bcee523df8fd30512047a9c42d76b315712	0	5	56	c61e0bcee523df8fd30512047a9c42d76b315712	6	20, 22, 78, 330, 502, 703
c6c1a49edea28dd0a46082a93b186fda64d3a7e9	60	1	0	c6c1a49edea28dd0a46082a93b186fda64d3a7e9	0	5	56	c6c1a49edea28dd0a46082a93b186fda64d3a7e9	6	20, 22, 78, 330, 502, 703
c9b6ee57a83bc0d67f14de35318ba08cac4cf133	60	1	0	c9b6ee57a83bc0d67f14de35318ba08cac4cf133	0	5	56	c9b6ee57a83bc0d67f14de35318ba08cac4cf133	6	20, 22, 78, 330, 502, 703
cb3e115a6c7780de1a0f4e559bc71a1ba9d1ca24	64	1	0	cb3e115a6c7780de1a0f4e559bc71a1ba9d1ca24	0	6	59	cb3e115a6c7780de1a0f4e559bc71a1ba9d1ca24	6	20, 22, 78, 330, 502, 703
cd744024ea4390886fe8e36749a0cc2055d8217d	60	1	0	cd744024ea4390886fe8e36749a0cc2055d8217d	0	5	56	cd744024ea4390886fe8e36749a0cc2055d8217d	6	20, 22, 78, 330, 502, 703
d1080aa6fdd0b135f3d772656b6a77da06086624	60	1	0	d1080aa6fdd0b135f3d772656b6a77da06086624	0	5	56	d1080aa6fdd0b135f3d772656b6a77da06086624	6	20, 22, 78, 330, 502, 703
d21fbd02bca39948f008d11e9693504f2064013b	60	1	0	d21fbd02bca39948f008d11e9693504f2064013b	0	5	56	d21fbd02bca39948f008d11e9693504f2064013b	6	20, 22, 78, 330, 502, 703
d357e21c1d7fb4c8fb97f8bc885790dc0da254f5	63	1	0	d357e21c1d7fb4c8fb97f8bc885790dc0da254f5	0	5	59	d357e21c1d7fb4c8fb97f8bc885790dc0da254f5	6	20, 22, 78, 330, 502, 703
d4c5c4736a84e82e15cf5c55468562716eba1624	63	1	0	d4c5c4736a84e82e15cf5c55468562716eba1624	0	6	58	d4c5c4736a84e82e15cf5c55468562716eba1624	6	20, 22, 78, 330, 502, 703
d5c36de3c59d77fd446355bd402fab61352ff6cd	60	1	0	d5c36de3c59d77fd446355bd402fab61352ff6cd	0	5	56	d5c36de3c59d77fd446355bd402fab61352ff6cd	6	20, 22, 78, 330, 502, 703
db421e3981d77676db4a701df9f850fedd545cc7	59	1	0	db421e3981d77676db4a701df9f850fedd545cc7	0	5	55	db421e3981d77676db4a701df9f850fedd545cc7	6	20, 22, 78, 330, 502, 703
dbfe7ac75d76f3394535afc9fdf889cca5bff3d4	59	1	0	dbfe7ac75d76f3394535afc9fdf889cca5bff3d4	0	5	55	dbfe7ac75d76f3394535afc9fdf889cca5bff3d4	6	20, 22, 78, 330, 502, 703
dd0aa14442517fab904deaedde5ec14ba4a7551a	63	1	0	dd0aa14442517fab904deaedde5ec14ba4a7551a	0	5	59	dd0aa14442517fab904deaedde5ec14ba4a7551a	6	20, 22, 78, 330, 502, 703
dd251ab8c2fa3e387064402261b00dbc588216bc	63	1	0	dd251ab8c2fa3e387064402261b00dbc588216bc	0	5	59	dd251ab8c2fa3e387064402261b00dbc588216bc	6	20, 22, 78, 330, 502, 703
dd508b8cfc5452245f117d18b483be770b423823	62	1	0	dd508b8cfc5452245f117d18b483be770b423823	0	5	58	dd508b8cfc5452245f117d18b483be770b423823	6	20, 22, 78, 330, 502, 703
df1e067480df9c4302ed0602fe36948ee563a785	63	1	0	df1e067480df9c4302ed0602fe36948ee563a785	0	5	59	df1e067480df9c4302ed0602fe36948ee563a785	6	20, 22, 78, 330, 502, 703
e270f5c3d3cb545f1721533241ae1859d418f663	64	1	0	e270f5c3d3cb545f1721533241ae1859d418f663	0	6	59	e270f5c3d3cb545f1721533241ae1859d418f663	6	20, 22, 78, 330, 502, 703
e2e785d6c99b629b63560fe145070c5726f10ae6	60	1	0	e2e785d6c99b629b63560fe145070c5726f10ae6	0	5	56	e2e785d6c99b629b63560fe145070c5726f10ae6	6	20, 22, 78, 330, 502, 703
ea3f77e3f1a14456fa2e182411449bdf75e035ab	64	1	0	ea3f77e3f1a14456fa2e182411449bdf75e035ab	0	6	59	ea3f77e3f1a14456fa2e182411449bdf75e035ab	6	20, 22, 78, 330, 502, 703
f427fc67df75513be0cd3f3329e327a9a19401c3	59	1	0	f427fc67df75513be0cd3f3329e327a9a19401c3	0	5	55	f427fc67df75513be0cd3f3329e327a9a19401c3	6	20, 22, 78, 330, 502, 703
f4737828f65999252c0cab9824d9d34cfabf4341	66	1	0	f4737828f65999252c0cab9824d9d34cfabf4341	1	5	61	f4737828f65999252c0cab9824d9d34cfabf4341	6	20, 22, 78, 330, 502, 703
f9a44c9975c454814d2f5cbcd55f1fbcc9048840	60	1	0	f9a44c9975c454814d2f5cbcd55f1fbcc9048840	0	5	56	f9a44c9975c454814d2f5cbcd55f1fbcc9048840	6	20, 22, 78, 330, 502, 703
f9fa8ac8461efd8000fbaaa0347c2a1ea9c9e989	60	1	0	f9fa8ac8461efd8000fbaaa0347c2a1ea9c9e989	0	5	56	f9fa8ac8461efd8000fbaaa0347c2a1ea9c9e989	6	20, 22, 78, 330, 502, 703
fadd045fc1e3d41f0be8b8501f8f5fb44ec8ae3c	64	1	0	fadd045fc1e3d41f0be8b8501f8f5fb44ec8ae3c	0	6	59	fadd045fc1e3d41f0be8b8501f8f5fb44ec8ae3c	6	20, 22, 78, 330, 502, 703
fce92347fa1e847271b0ef5b68bd4c4f6dbd4234	60	1	0	fce92347fa1e847271b0ef5b68bd4c4f6dbd4234	0	5	56	fce92347fa1e847271b0ef5b68bd4c4f6dbd4234	6	20, 22, 78, 330, 502, 703
